pmc_ID,country
PMC8051716,China
PMC2330146,United States
PMC8164540,China
PMC8824446,China
PMC7546796,China
PMC7486458,China
PMC8002971,Finland
PMC7744101,United States
PMC8276468,China
PMC6510457,United States
PMC8105042,Germany
PMC7995847,South Korea
PMC5724889,United States
PMC5983633,China
PMC8518049,Denmark
PMC7767976,China
PMC6792216,United States
PMC8185094,China
PMC5680569,China
PMC4460612,South Korea
PMC6521980,United States
PMC4131566,Italy
PMC7350633,United States
PMC8667876,United States
PMC5428014,China
PMC5049668,Germany
PMC6359780,China
PMC6152189,China
PMC6669651,China
PMC7898758,Spain
PMC8618366,China
PMC8740455,United States
PMC6687922,United States
PMC7915344,Italy
PMC8203281,Australia
PMC6031694,United States
PMC4757574,Japan
PMC5440588,China
PMC8028198,China
PMC4944191,Italy
PMC2631132,Germany
PMC5057408,Sweden
PMC5349935,South Korea
PMC8106157,China
PMC7718266,France
PMC2483731,United States
PMC8417803,China
PMC5476426,United States
PMC8806603,China
PMC7758434,China
PMC7363764,New Zealand
PMC8761705,United States
PMC4712478,United States
PMC7950248,China
PMC4610667,China
PMC7019477,Finland
PMC4705686,United States
PMC7887378,Belgium
PMC4053849,United Kingdom
PMC7517571,China
PMC7074112,Italy
PMC6327105,Sweden
PMC5904149,United States
PMC8732962,United Kingdom
PMC8115510,China
PMC8239348,United States
PMC7980639,Spain
PMC7833927,United States
PMC4056365,Israel
PMC8635051,China
PMC3091765,France
PMC6291945,France
PMC6117085,United States
PMC4764851,Germany
PMC8243374,Germany
PMC6788168,China
PMC5053516,Saudi Arabia
PMC4300501,India
PMC5826646,United States
PMC6478326,United Kingdom
PMC7310061,United States
PMC8405676,India
PMC7609399,Japan
PMC5158030,Japan
PMC7141891,United States
PMC7872547,China
PMC5119785,China
PMC8773502,China
PMC8093973,China
PMC4997733,United States
PMC5198572,China
PMC6773876,Turkey
PMC3950333,United States
PMC5335751,Australia
PMC8474247,United States
PMC7610593,United Kingdom
PMC3117774,Japan
PMC5478775,China
PMC8458097,Germany
PMC7838158,Spain
PMC4778577,Malaysia
PMC6982387,Mexico
PMC7498259,United States
PMC6678122,China
PMC7850363,China
PMC8129154,United States
PMC7383091,Sweden
PMC5105176,United States
PMC8484326,China
PMC3648557,Japan
PMC4653933,United States
PMC6146603,United States
PMC3694141,Australia
PMC6678685,Iran
PMC7296070,Mexico
PMC8439232,China
PMC4302635,China
PMC6753114,China
PMC4594746,China
PMC8046189,United States
PMC7584226,United States
PMC5824572,United States
PMC5209599,China
PMC8549168,China
PMC4245954,United States
PMC8762271,China
PMC5731943,United States
PMC8233105,China
PMC6819325,China
PMC8269429,Russia
PMC4508970,Denmark
PMC7016164,China
PMC6874640,Spain
PMC6399917,United States
PMC5423419,United States
PMC5723091,Japan
PMC7650814,Germany
PMC6138721,Italy
PMC5385062,United States
PMC4290609,Japan
PMC4287350,United States
PMC8136906,Germany
PMC4172640,Poland
PMC5108751,China
PMC7920039,Spain
PMC8042097,United Kingdom
PMC5157951,Switzerland
PMC7994614,China
PMC5817425,Malaysia
PMC4257721,China
PMC7372017,Japan
PMC6114256,China
PMC4856968,Spain
PMC7592698,United States
PMC8023595,China
PMC7567700,United Kingdom
PMC8165761,United States
PMC6685664,China
PMC8510551,United States
PMC4748535,Germany
PMC4037206,Belgium
PMC8688956,China
PMC4615558,United States
PMC5658400,United States
PMC3639975,France
PMC4622511,United States
PMC4566172,Slovenia
PMC7541829,United States
PMC5119831,United States
PMC6117896,Australia
PMC3091304,Finland
PMC4850884,United States
PMC6109123,Singapore
PMC6294608,United States
PMC6327916,China
PMC8476960,China
PMC3847320,Singapore
PMC6141608,United States
PMC8344254,China
PMC7746235,Germany
PMC7813856,United States
PMC7840631,Sweden
PMC8091981,United States
PMC4193841,China
PMC7204506,Brazil
PMC7423974,Singapore
PMC6770963,China
PMC4433066,China
PMC5905368,Italy
PMC7595134,United States
PMC4878738,United States
PMC8155084,China
PMC8499053,Japan
PMC5523153,New Zealand
PMC5745598,South Africa
PMC5395297,France
PMC8259819,China
PMC8147956,Italy
PMC7113370,China
PMC3634487,China
PMC5697823,India
PMC4289462,United States
PMC8126781,United Arab Emirates
PMC7047383,China
PMC8701781,China
PMC8752594,United States
PMC6868375,China
PMC6047509,Netherlands
PMC7891400,Netherlands
PMC5469815,Spain
PMC6080386,Brazil
PMC6902351,United States
PMC7817948,United Kingdom
PMC7966787,Germany
PMC3036618,United States
PMC3626651,United Kingdom
PMC7775414,Poland
PMC4514741,Australia
PMC5052041,Netherlands
PMC4611497,United Kingdom
PMC3206798,United States
PMC2685408,Ireland
PMC6665953,Germany
PMC6042521,United States
PMC3912930,Australia
PMC4111361,France
PMC3896667,South Korea
PMC3308992,Japan
PMC8721995,China
PMC6829863,South Korea
PMC3514269,China
PMC6318322,France
PMC7734406,Japan
PMC4506546,United States
PMC5932825,United States
PMC5449601,United States
PMC6249328,United States
PMC5983956,China
PMC7423270,France
PMC6636093,United States
PMC3866706,Austria
PMC5045518,United Kingdom
PMC3250574,Japan
PMC5835116,Italy
PMC5118907,Mexico
PMC6290060,Singapore
PMC6406113,United States
PMC3166052,United States
PMC6474056,China
PMC3009728,Japan
PMC7882096,China
PMC3581714,United States
PMC6771380,Germany
PMC8483829,China
PMC8009678,United States
PMC7691473,United States
PMC4266655,Croatia
PMC5783586,China
PMC4639759,United States
PMC8696032,China
PMC5838096,United Kingdom
PMC4987517,United Kingdom
PMC8107400,China
PMC7393512,China
PMC7393960,China
PMC5773340,United States
PMC5348010,United Kingdom
PMC4522148,Australia
PMC7463385,China
PMC3020973,United States
PMC4400647,United States
PMC2725323,United States
PMC5818586,Austria
PMC6865583,China
PMC6002373,Japan
PMC7962648,South Korea
PMC3756979,United States
PMC4470057,Norway
PMC8160749,United States
PMC3747619,India
PMC5034548,United States
PMC8392718,United States
PMC7465269,Iran
PMC6953167,China
PMC8406806,China
PMC5524189,Slovenia
PMC8187371,Australia
PMC4524703,United States
PMC7685798,China
PMC8695127,United States
PMC4177668,China
PMC6203356,United States
PMC6134797,Germany
PMC8104967,United States
PMC8844413,Germany
PMC5042513,Italy
PMC8501692,China
PMC5177745,Singapore
PMC7760618,Malaysia
PMC5075928,China
PMC8092437,China
PMC5633058,United Kingdom
PMC5577849,China
PMC4492496,United States
PMC6941360,Netherlands
PMC7769121,China
PMC7863930,South Korea
PMC7192945,United States
PMC8375487,United States
PMC4959654,United States
PMC6940287,India
PMC7166548,China
PMC4620295,United States
PMC4985242,United States
PMC3488567,Switzerland
PMC5849761,United States
PMC8796578,China
PMC8561277,Italy
PMC8710830,China
PMC6061683,China
PMC7005255,China
PMC4191410,United States
PMC6356242,Netherlands
PMC4209817,United States
PMC8051873,United States
PMC4015735,China
PMC5509519,United States
PMC8148487,China
PMC7300183,China
PMC7663992,Germany
PMC6519079,Netherlands
PMC3164707,United Kingdom
PMC7705204,China
PMC6329520,Germany
PMC5702310,China
PMC6102639,China
PMC6627426,Sweden
PMC6344045,United States
PMC7288914,China
PMC8371599,China
PMC4463862,Austria
PMC2653195,United States
PMC3686430,Japan
PMC7666519,China
PMC7076550,Sri Lanka
PMC7076922,Mexico
PMC8027828,Austria
PMC8619250,Spain
PMC8405100,China
PMC4855718,Denmark
PMC8581225,Germany
PMC7244043,China
PMC8312408,China
PMC8658997,China
PMC4400581,United States
PMC7066463,France
PMC5773721,Russia
PMC6335806,China
PMC6454680,United Kingdom
PMC7568565,Italy
PMC8158213,China
PMC7852086,China
PMC7225541,Japan
PMC7950299,China
PMC7766432,Russia
PMC8543821,United States
PMC5663739,Spain
PMC3196920,Finland
PMC7319789,Spain
PMC7661173,China
PMC5753231,United States
PMC7833223,Japan
PMC5143278,United States
PMC8329381,China
PMC5115733,China
PMC8246889,Spain
PMC8654225,China
PMC3679042,United States
PMC8457555,China
PMC3159971,Germany
PMC6657657,China
PMC7392733,United Kingdom
PMC7894049,China
PMC8772846,Japan
PMC6533083,Netherlands
PMC7726260,United States
PMC8647662,China
PMC5550933,China
PMC6447560,United States
PMC4016241,Singapore
PMC6785039,United States
PMC2900209,France
PMC7113067,China
PMC5675387,Sweden
PMC5477510,Canada
PMC7954420,China
PMC4929425,China
PMC8004399,China
PMC8523711,India
PMC5570051,Denmark
PMC6085068,United Kingdom
PMC3542343,United States
PMC8357504,China
PMC6165111,Australia
PMC6367786,United States
PMC6820749,Switzerland
PMC7380534,United States
PMC6249749,Japan
PMC3564018,United States
PMC5291273,Netherlands
PMC8488056,Germany
PMC8796119,France
PMC6448860,China
PMC8564148,Japan
PMC6530196,China
PMC7554540,India
PMC7842273,United States
PMC4914995,United States
PMC6952346,Spain
PMC2816828,Australia
PMC7786001,Brazil
PMC8496236,United States
PMC5378394,China
PMC7671386,France
PMC6344856,United Kingdom
PMC5992982,South Korea
PMC5112738,United States
PMC4778660,United States
PMC8010072,Japan
PMC4484449,Austria
PMC3153488,United Kingdom
PMC4225573,China
PMC8484796,China
PMC8816380,United States
PMC6325126,China
PMC6558878,China
PMC7987144,United States
PMC5727298,Mexico
PMC3686051,United States
PMC7340865,Finland
PMC6953506,United Kingdom
PMC7900199,Thailand
PMC8160328,China
PMC8062137,United States
PMC7247156,China
PMC5792552,Spain
PMC8723174,China
PMC3907488,Canada
PMC4331807,China
PMC5397172,Japan
PMC4652016,Czech Republic
PMC7401454,United Kingdom
PMC7226826,Italy
PMC6667615,United States
PMC8418275,United States
PMC3149051,United States
PMC5438597,United Kingdom
PMC3864840,South Africa
PMC4677258,China
PMC8252710,France
PMC6920203,Argentina
PMC4050258,United Kingdom
PMC7333312,China
PMC8492328,United States
PMC3334603,India
PMC2706892,Poland
PMC4873831,China
PMC3660229,Japan
PMC6028389,Poland
PMC7603564,China
PMC4370467,China
PMC8199902,Japan
PMC7073324,South Korea
PMC8637539,China
PMC3637469,China
PMC7219788,Chile
PMC8351604,United States
PMC7332019,United States
PMC8100286,Brazil
PMC6977443,China
PMC6610545,China
PMC3877299,United States
PMC8319688,United States
PMC4600108,Germany
PMC5872665,China
PMC3774664,Slovenia
PMC3430207,Canada
PMC7875771,Germany
PMC7086969,United States
PMC6838629,Australia
PMC4315297,United States
PMC4022656,Italy
PMC7593684,Japan
PMC5217602,Germany
PMC7139610,Italy
PMC2500185,Netherlands
PMC5378178,United States
PMC7348025,Japan
PMC6143701,United States
PMC6158598,France
PMC8872330,India
PMC5260019,United States
PMC5601665,India
PMC1523215,United States
PMC7469483,United States
PMC5785540,Germany
PMC7021771,United States
PMC4723047,United States
PMC7499245,United States
PMC3873387,China
PMC8789072,United States
PMC6421285,China
PMC6472090,United States
PMC6994165,Brazil
PMC8055392,China
PMC6433725,China
PMC8759403,Germany
PMC6662400,China
PMC3789685,United States
PMC5587802,Germany
PMC4657203,United States
PMC8649869,Switzerland
PMC6765141,France
PMC7499990,South Korea
PMC6937211,South Korea
PMC6333774,Germany
PMC3160733,Italy
PMC8067322,Norway
PMC4978389,South Korea
PMC8536056,China
PMC7203884,China
PMC7001261,China
PMC4453578,United States
PMC7808746,China
PMC5353876,South Korea
PMC7156387,Saudi Arabia
PMC5732278,Belgium
PMC6872657,China
PMC6852892,Israel
PMC8353151,China
PMC6821830,United States
PMC5756024,United States
PMC7766179,Czech Republic
PMC6673712,United States
PMC3519564,China
PMC4325900,Australia
PMC8154098,Finland
PMC6813355,United States
PMC4394401,Belgium
PMC8076797,South Korea
PMC6286253,United States
PMC7156420,United States
PMC5507301,Israel
PMC8741028,United Kingdom
PMC6256622,United States
PMC7845733,China
PMC8584030,Germany
PMC6938363,France
PMC7548299,China
PMC4196943,Spain
PMC7002374,China
PMC5130036,United States
PMC4263021,United States
PMC5928603,China
PMC7359337,United States
PMC7805161,United States
PMC8547006,United States
PMC8603817,United States
PMC7868404,United States
PMC5490811,Netherlands
PMC8440935,China
PMC4618523,United States
PMC6089936,United States
PMC7837676,Switzerland
PMC6829949,China
PMC7545319,China
PMC5575244,India
PMC7062791,China
PMC7922697,Japan
PMC4465371,Germany
PMC4973830,United Kingdom
PMC4900892,United States
PMC3526454,United States
PMC7695835,United Kingdom
PMC4126202,Italy
PMC5998130,United Kingdom
PMC7657596,Japan
PMC8060329,China
PMC5986885,Brazil
PMC6861210,China
PMC2206038,United States
PMC7792106,China
PMC6026657,Germany
PMC3297576,Belgium
PMC4250176,United States
PMC8159118,Japan
PMC5482664,China
PMC4449606,Sweden
PMC4247388,United States
PMC5603697,Colombia
PMC7406114,Canada
PMC8340516,China
PMC4835111,United States
PMC8789861,United States
PMC7197722,United States
PMC8789413,China
PMC6004073,United States
PMC8287967,China
PMC4792555,Spain
PMC6976662,Philippines
PMC6749057,United States
PMC6611764,United States
PMC3047303,France
PMC6052538,China
PMC6321112,China
PMC7655105,Switzerland
PMC4252997,United States
PMC3224096,Belgium
PMC7884843,United States
PMC8577857,United States
PMC7884431,Australia
PMC6986703,China
PMC8034924,China
PMC8711749,United States
PMC8136749,Norway
PMC6724295,Austria
PMC6511839,Japan
PMC2731224,Switzerland
PMC7580105,Belgium
PMC5873836,China
PMC8097185,China
PMC6912399,Italy
PMC8672054,Japan
PMC8718070,South Korea
PMC7242722,China
PMC7033117,South Korea
PMC4315151,Saudi Arabia
PMC7885271,Australia
PMC6965582,China
PMC8813986,United States
PMC4895711,South Korea
PMC7593542,Italy
PMC6154639,China
PMC8598164,United States
PMC7806867,Sweden
PMC4168703,United States
PMC5446238,United States
PMC6494689,United States
PMC7889216,China
PMC8754645,China
PMC3801104,United States
PMC8882630,China
PMC3890567,United States
PMC6546740,China
PMC4686821,United States
PMC3641053,Brazil
PMC8248544,China
PMC6904727,China
PMC5225574,France
PMC4751563,Denmark
PMC6037683,China
PMC4664735,Spain
PMC7056979,United Kingdom
PMC8739487,United States
PMC8796033,Finland
PMC3959190,China
PMC6651136,Italy
PMC3787271,United States
PMC8851354,Sweden
PMC4822029,Japan
PMC6480910,Australia
PMC8547467,China
PMC6303882,China
PMC8765047,United States
PMC5440473,United States
PMC8881725,Japan
PMC5440801,China
PMC8399598,Japan
PMC6097345,United States
PMC6092869,United States
PMC2760764,Spain
PMC5118799,United States
PMC6392093,China
PMC4835570,Canada
PMC8465368,United States
PMC5547695,United States
PMC5016993,United States
PMC5896729,Sweden
PMC7397147,China
PMC3936875,United States
PMC8258016,Australia
PMC7096428,Japan
PMC5862756,United States
PMC8143607,China
PMC7541666,United States
PMC3880035,France
PMC6877568,China
PMC3284550,United Kingdom
PMC5400586,Japan
PMC6796926,Germany
PMC7253430,Czech Republic
PMC6849218,China
PMC7200625,China
PMC7186397,China
PMC8048321,China
PMC5803254,United States
PMC5756445,China
PMC3737542,United States
PMC7934648,China
PMC7458147,Canada
PMC7396707,China
PMC4202142,Japan
PMC2444045,United States
PMC2263045,United States
PMC7212422,United States
PMC4933671,United States
PMC6237741,Singapore
PMC3977867,Germany
PMC5288695,Australia
PMC7911874,Germany
PMC5453034,China
PMC4786119,Canada
PMC6707137,Italy
PMC5712309,China
PMC8476088,United States
PMC6256243,China
PMC4741796,United States
PMC5880397,Germany
PMC8811506,Japan
PMC6576074,China
PMC5068860,United Kingdom
PMC8163813,Germany
PMC4196626,Germany
PMC8729104,Brazil
PMC8486138,China
PMC4139292,France
PMC7763297,Japan
PMC6989107,United States
PMC4889920,Italy
PMC8574993,United States
PMC8483666,Ireland
PMC6027300,United States
PMC4688417,China
PMC3693873,Italy
PMC7484227,United States
PMC3554606,Denmark
PMC4041716,Belgium
PMC7217878,China
PMC6906704,South Korea
PMC7144942,Spain
PMC7200153,United States
PMC5870580,South Korea
PMC5756333,United States
PMC4317172,United Kingdom
PMC5574713,United States
PMC4712552,United Kingdom
PMC7781656,China
PMC6727351,United States
PMC4409343,China
PMC7291297,South Korea
PMC4752300,Canada
PMC6907144,Australia
PMC6303853,India
PMC7927579,China
PMC7221203,China
PMC8192895,Japan
PMC8150536,Czech Republic
PMC5345878,Australia
PMC6966834,Germany
PMC3799767,Australia
PMC4021826,Brazil
PMC4606454,Germany
PMC7467701,Switzerland
PMC5218467,United States
PMC4357720,France
PMC5567354,United Kingdom
PMC8155268,United States
PMC5871815,United States
PMC7438901,China
PMC7347240,Kenya
PMC6475859,United States
PMC7438573,China
PMC6633257,United States
PMC7943725,China
PMC8752778,Germany
PMC8333104,Czech Republic
PMC5787102,United States
PMC4340279,China
PMC8579813,United States
PMC6277665,China
PMC7389451,Germany
PMC5147948,United States
PMC8810397,United Kingdom
PMC3111474,United States
PMC8777291,China
PMC5413110,Italy
PMC6545684,Netherlands
PMC5333823,China
PMC5027495,Switzerland
PMC6933018,Sweden
PMC5537054,United States
PMC5430515,China
PMC5727363,United States
PMC8813957,China
PMC7678936,Japan
PMC5302986,Denmark
PMC4022541,United States
PMC8573998,France
PMC8010189,China
PMC5914296,Australia
PMC7476861,United States
PMC5758873,Sweden
PMC8872780,Germany
PMC8493334,China
PMC5573718,Poland
PMC4371809,United States
PMC8173133,China
PMC5078140,Brazil
PMC4273664,Brazil
PMC5938046,China
PMC5955523,Germany
PMC6908791,Russia
PMC4109905,Saudi Arabia
PMC8419269,Belgium
PMC3784412,United States
PMC4629036,Poland
PMC7654033,China
PMC8161493,China
PMC8403117,Netherlands
PMC7819743,United States
PMC7790544,United States
PMC7377202,China
PMC6986075,China
PMC8438139,United States
PMC7060474,Japan
PMC5927466,United States
PMC2848193,Germany
PMC5891054,Canada
PMC4792584,United States
PMC7807523,France
PMC6192180,China
PMC5549176,Portugal
PMC8633730,Australia
PMC7262544,Germany
PMC6716921,United States
PMC6180420,Czech Republic
PMC8755773,Italy
PMC8767064,China
PMC3549901,United States
PMC3228787,Canada
PMC5008331,China
PMC8843244,China
PMC8185278,China
PMC5680785,United States
PMC4579478,Australia
PMC4752761,United States
PMC7442689,United States
PMC5069633,China
PMC7438112,United States
PMC8487319,United Kingdom
PMC6121460,China
PMC4634722,United States
PMC5333797,United States
PMC6861914,Poland
PMC6089595,United States
